id,submitdate,lastpage,startlanguage,seed,startdate,datestamp,ipaddr,G01Q30_researcher,G01Q30_code,department,sex,birth,year,order,entrance,entrance_other,locality,attempt,attempt_other,activities_education,activities_research,activities_entertainment,activities_socialnet,activities_busdevelop,activities_shopping,activities_gambling,activities_creativity,activities_other,frequency_friends,frequency_cultural,frequency_tavern,frequency_sports,frequency_museum,frequency_excursion,frequency_cinema,dropout_Aca01,dropout_Aca03,dropout_Aca04,dropout_Pers06,dropout_Pers08,dropout_Pers09,dropout_Inst12,dropout_Inst13,dropout_Inst14,dropout_Soc16,dropout_Soc20,dropout_SocNew,dropout_Eco22,dropout_Eco23,dropout_Eco24,affcomm_ac1,affcomm_ac2,affcomm_ac3,affcomm_ac4,affcomm_ac5,affcomm_ac6,burnout_ex01,burnout_ex03,burnout_ex04,burnout_md09,burnout_md11,burnout_md13,burnout_ci14,burnout_ci17,burnout_ci18,burnout_ei19,burnout_ei20,burnout_ei23,burnout_plc01,burnout_plc02,burnout_plc03,burnout_plc04,burnout_plc05,burnout_psc06,burnout_psc07,burnout_psc08,burnout_psc09,burnout_psc10,engagement_VI1,engagement_VI2,engagement_DE2,engagement_DE3,engagement_VI3,engagement_AB3,engagement_DE4,engagement_AB4,engagement_AB5,iat_TM01,iat_TM02,iat_EC03,iat_EC04,iat_TM05,iat_WN06,iat_WN07,iat_WN08,iat_WN09,iat_EC10,iat_EC11,iat_EC12,iat_EC13,iat_TM14,iat_EC15,iat_TM16,iat_TM17,iat_EC18,iat_EC19,iat_EC20,hads01,hads02,hads03,hads04,hads05,hads06,hads07,hads08,hads09,hads10,hads11,hads12,hads13,hads14,interviewtime,groupTime283,G01Q30Time,departmentTime,sexTime,birthTime,yearTime,orderTime,entranceTime,localityTime,attemptTime,activitiesTime,frequencyTime,groupTime282,dropoutTime,affcommTime,burnoutTime,engagementTime,iatTime,groupTime285,hads01Time,hads02Time,hads03Time,hads04Time,hads05Time,hads06Time,hads07Time,hads08Time,hads09Time,hads10Time,hads11Time,hads12Time,hads13Time,hads14Time,Dropout.irt,Academic.irt,Personal.irt,Institutional.irt,Social.irt,Economical.irt,IAT.irt,EmotionalConflict.irt,TimeManagement.irt,WorkNeglect.irt,Burnout.irt,Exhaustion.irt,MentalDistance.irt,CognitiveImpairment.irt,EmotionalImpairment.irt,Psychologic.irt,Psychosomatic.irt,Engagement.irt,Absorption.irt,Dedication.irt,Vigor.irt,AffeComm.irt,HADS.irt,Anxiety.irt,Depression.irt,Burnout,Exhaustion,MentalDistance,CognitiveImpairment,EmotionalImpairment,PsychologicalComplaints,PsychosomaticComplaints,Engagement,Absorption,Dedication,Vigor,Dropout,Academic,Personal,Institutional,Social,Economical,Anxiety,Depression,IntAdd,EmotionalConflict,TimeManagement,WorkNeglect,IATscore,Salience,ExcUse,Neglect,Anticipation,LackControl,NeglectSL
1397,1/2/2024 16:25:51,3,el,1879914645,1/2/2024 16:20:00,1/2/2024 16:25:51,85.75.98.0,Α,1153,ece,1,2003,3,1,1,#N/A,1,1,#N/A,1,1,1,1,#N/A,1,1,1,1,4,4,3,3,3,3,4,6,5,5,4,4,3,4,6,6,5,2,6,5,6,7,SQ005,SQ006,SQ005,SQ005,SQ006,SQ004,4,3,3,4,3,4,2,2,2,2,2,2,1,2,2,1,2,1,1,1,1,1,3,2,2,3,3,3,2,2,2,3,3,2,1,3,1,2,3,1,0,4,3,0,0,0,0,1,0,1,0,A0,D1,D0,A0,A0,D1,D0,A1,A0,D0,D4,A0,A1,D0,"348,25","89,84",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"208,18",#N/A,#N/A,#N/A,#N/A,#N/A,"50,23",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"37,2",34,98,12,10,32,48,61,29,54,66,78,100,8,78,3,29,"23,3333333333333",12,6,52,90,24,20,28,"2,75","3,33333333333333","3,66666666666667",2,2,"1,6",1,"2,44444444444444","2,33333333333333","2,33333333333333","2,66666666666667","3,06666666666667","2,66666666666667","4,33333333333333","2,66666666666667","3,66666666666667",2,"0,428571428571429","0,714285714285714","1,4","1,1","1,66666666666667","1,75","1,4","0,8","1,2","1,66666666666667",3,"1,33333333333333","1,5"
1398,1/2/2024 16:32:35,3,el,2097044271,1/2/2024 16:26:04,1/2/2024 16:32:35,85.75.98.0,Α,1154,ece,1,2003,3,3,1,#N/A,N,1,#N/A,1,#N/A,1,#N/A,#N/A,#N/A,1,#N/A,#N/A,2,3,3,5,2,3,3,6,4,2,2,1,6,3,3,4,1,1,7,7,6,7,SQ005,SQ004,SQ004,SQ004,SQ004,SQ005,3,2,1,2,1,1,2,2,3,1,1,2,2,2,2,1,3,1,1,1,1,1,4,3,3,3,4,4,6,4,5,3,1,0,0,2,2,3,2,1,0,0,1,0,1,1,0,0,1,1,0,A0,D1,D0,A0,A0,D0,D0,A1,A0,D0,D4,A1,A1,D1,"388,28","69,75",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"265,4",#N/A,#N/A,#N/A,#N/A,#N/A,"53,13",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,58,64,48,71,97,10,"38,3333333333333",41,19,55,"25,5",12,28,15,47,5,29,"79,3333333333333",93,50,95,49,23,20,26,"1,75",2,"1,33333333333333","2,33333333333333","1,33333333333333",2,1,4,"4,33333333333333",4,"3,66666666666667","3,33333333333333",4,"1,66666666666667","4,66666666666667",5,"1,33333333333333","0,428571428571429","0,714285714285714","0,95","0,4","1,16666666666667",2,"0,95","0,6","1,2","1,66666666666667","1,5","0,666666666666667",0
1399,1/2/2024 16:37:30,3,el,1275275450,1/2/2024 16:32:47,1/2/2024 16:37:30,85.75.98.0,Α,1155,ece,1,2003,3,2,1,#N/A,N,1,#N/A,1,1,1,1,#N/A,1,1,1,#N/A,5,2,4,4,2,2,3,3,4,3,5,2,6,2,3,2,1,1,6,7,3,7,SQ003,SQ002,SQ002,SQ003,SQ006,SQ003,4,2,4,3,2,5,3,3,2,1,1,1,4,3,3,2,3,3,2,3,4,2,4,2,4,3,4,4,5,4,4,4,4,1,1,1,2,2,1,1,2,2,1,1,3,2,4,4,3,1,1,A1,D1,D1,A1,A1,D0,D1,A2,A2,D1,D1,A1,A2,D1,"279,06","73,81",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"162,08",#N/A,#N/A,#N/A,#N/A,#N/A,"43,17",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"77,8",87,88,92,97,25,"64,3333333333333",73,78,42,"63,75",78,92,47,38,44,82,71,81,60,72,55,76,76,76,"2,58333333333333","3,33333333333333","3,33333333333333","2,66666666666667",1,3,"2,8","3,77777777777778",4,4,"3,33333333333333","4,2","4,66666666666667",3,"5,66666666666667","5,33333333333333","2,33333333333333","1,57142857142857","0,714285714285714","2,05","1,5","3,33333333333333","1,5","2,05","1,4",3,"1,33333333333333",2,3,1
1400,1/2/2024 20:50:53,3,el,224967609,1/2/2024 20:45:16,1/2/2024 20:50:53,85.75.98.0,Α,1156,ece,1,2003,3,1,1,#N/A,N,1,#N/A,1,1,1,1,#N/A,1,1,1,1,5,2,3,4,2,2,3,5,6,4,3,2,6,6,2,3,1,1,4,7,5,7,SQ005,SQ004,SQ003,SQ003,SQ004,SQ005,3,5,5,4,3,1,4,3,2,2,1,1,4,2,3,1,3,1,1,1,1,2,1,1,3,4,0,2,4,4,4,3,3,1,1,2,2,2,3,3,2,3,3,0,3,1,4,1,1,1,1,A0,D1,D2,A0,A0,D1,D2,A1,A2,D2,D1,A0,A1,D1,"332,84","116,33",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"163,82",#N/A,#N/A,#N/A,#N/A,#N/A,"52,69",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,59,42,74,69,97,13,"68,3333333333333",70,62,73,79,99,98,72,47,19,32,38,67,47,0,29,63,32,94,"2,83333333333333","4,33333333333333","2,66666666666667",3,"1,33333333333333","2,6","1,2","2,55555555555556","3,33333333333333","3,66666666666667","0,666666666666667","3,46666666666667",3,"2,33333333333333","4,33333333333333",6,"1,66666666666667","0,714285714285714","1,28571428571429",2,"1,4","2,66666666666667","2,5",2,"1,4","2,2","2,66666666666667","2,5","2,33333333333333",1
1401,1/2/2024 20:56:30,3,el,943752655,1/2/2024 20:51:23,1/2/2024 20:56:30,85.75.98.0,Α,1157,ece,1,2003,3,1,1,#N/A,N,1,#N/A,1,1,1,1,#N/A,1,#N/A,#N/A,1,3,3,3,3,1,2,2,4,6,5,3,1,7,4,4,3,7,4,5,5,3,7,SQ006,SQ007,SQ001,SQ001,SQ001,SQ007,3,3,3,5,1,1,3,3,3,1,1,1,2,2,2,1,2,1,1,1,1,1,4,4,5,5,2,5,5,4,6,2,0,0,0,0,4,3,1,0,0,1,0,0,1,1,1,1,0,0,0,A0,D1,D1,A0,A0,D0,D0,A1,A0,D0,D4,A0,A2,D0,"303,86","70,3",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"185,15",#N/A,#N/A,#N/A,#N/A,#N/A,"48,41",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"45,8",48,52,67,0,62,33,36,15,48,"56,75",64,63,62,38,4,29,"97,6666666666667",98,97,98,11,"32,5",34,31,"2,33333333333333",3,"2,33333333333333",3,1,"1,8",1,"4,44444444444445",5,5,"3,33333333333333","2,93333333333333",3,"1,66666666666667","4,33333333333333","2,66666666666667",3,"0,714285714285714","0,714285714285714","0,75","0,2","0,833333333333333",2,"0,75","0,2","0,6","1,66666666666667",2,"0,666666666666667",0
1402,1/2/2024 21:01:36,3,el,1757903179,1/2/2024 20:56:46,1/2/2024 21:01:36,85.75.98.0,Α,1158,ece,2,2003,3,2,1,#N/A,N,1,#N/A,1,#N/A,1,1,#N/A,1,#N/A,1,#N/A,5,2,3,1,2,2,3,2,4,1,4,2,4,5,3,2,1,1,6,6,6,7,SQ004,SQ004,SQ005,SQ005,SQ005,SQ004,3,5,3,4,2,2,3,3,4,4,4,4,3,4,4,2,2,1,1,3,3,2,2,2,2,3,1,3,3,1,2,3,0,0,1,4,5,3,3,1,3,1,2,1,4,1,4,2,1,2,2,A2,D1,D2,A1,A2,D1,D1,A1,A2,D2,D1,A1,A1,D1,"285,6","73,22",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"161,16",#N/A,#N/A,#N/A,#N/A,#N/A,"51,22",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"75,8",96,89,79,97,18,"71,3333333333333",70,68,76,"89,5",93,89,76,100,65,57,"9,33333333333333",7,10,11,86,"81,5",72,91,"3,41666666666667","3,66666666666667","2,66666666666667","3,33333333333333",4,3,2,"2,11111111111111",2,"2,66666666666667","1,66666666666667","4,13333333333333","5,66666666666667","3,33333333333333","4,66666666666667","5,33333333333333","1,66666666666667","1,42857142857143","1,14285714285714","2,15","1,4","2,83333333333333",3,"2,15","1,8",2,3,2,"3,33333333333333","0,5"
1403,1/2/2024 21:08:08,3,el,1654378656,1/2/2024 21:02:00,1/2/2024 21:08:08,85.75.98.0,Α,1159,ece,1,2003,3,1,1,#N/A,N,1,#N/A,1,#N/A,1,1,#N/A,#N/A,1,#N/A,1,4,2,3,4,3,3,2,5,5,4,2,1,5,4,4,5,1,1,7,6,4,5,SQ005,SQ003,SQ005,SQ005,SQ004,SQ005,3,2,2,2,2,2,3,2,3,2,2,3,1,3,2,1,1,1,1,1,1,2,1,1,2,2,3,1,4,1,2,4,2,0,0,4,1,0,3,0,3,3,0,0,1,0,4,5,1,0,0,A0,D1,D1,A0,A0,D0,D0,A0,A1,D1,D1,A0,A1,D0,"364,61","94,06",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"220,48",#N/A,#N/A,#N/A,#N/A,#N/A,"50,07",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,61,53,56,38,97,61,55,48,80,37,"51,5",24,59,35,88,5,32,"3,33333333333333",2,7,1,72,"43,5",23,64,"2,33333333333333","2,33333333333333",2,"2,66666666666667","2,33333333333333","1,6","1,2","1,88888888888889","1,33333333333333","2,66666666666667","1,66666666666667","3,4","3,33333333333333",2,"3,66666666666667",5,3,"0,428571428571429","0,428571428571429","1,55","0,7","3,33333333333333",1,"1,55","0,6","1,6","1,33333333333333","1,5","4,33333333333333",0
1404,1/2/2024 21:13:50,3,el,1450772409,1/2/2024 21:08:29,1/2/2024 21:13:50,85.75.98.0,Α,1160,ece,2,2003,3,1,1,#N/A,1,1,#N/A,1,#N/A,1,1,#N/A,#N/A,1,#N/A,#N/A,3,3,4,1,2,2,3,5,4,5,4,4,5,5,4,4,3,2,4,5,5,6,SQ002,SQ003,SQ004,SQ006,SQ005,SQ003,3,2,2,3,2,2,3,3,2,2,1,1,1,3,3,3,3,2,1,3,2,2,2,2,2,2,3,1,2,1,2,2,0,0,0,4,0,2,3,0,0,3,1,0,0,0,3,3,1,0,0,A1,D1,D0,A1,A1,D1,D0,A1,A1,D0,D4,A1,A1,D1,"318,92","70,52",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"193,58",#N/A,#N/A,#N/A,#N/A,#N/A,"54,82",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"61,8",57,96,44,57,55,"43,3333333333333",44,45,41,"48,25",24,75,47,47,42,58,"12,3333333333333",2,2,33,94,39,47,31,"2,16666666666667","2,33333333333333","2,33333333333333","2,66666666666667","1,33333333333333","2,6",2,"1,88888888888889","1,33333333333333",2,"2,33333333333333","3,66666666666667","3,33333333333333","3,66666666666667","3,66666666666667",5,"2,66666666666667",1,"0,857142857142857","1,1","0,5",2,"1,25","1,1","0,2","0,6",1,"2,5","3,33333333333333",0
1405,1/2/2024 21:25:12,3,el,950248774,1/2/2024 21:14:06,1/2/2024 21:25:12,85.75.98.0,Α,1161,ece,1,2003,3,2,1,#N/A,N,1,#N/A,1,1,1,1,#N/A,1,#N/A,#N/A,1,4,2,3,3,2,2,2,4,3,2,3,2,3,2,3,4,3,3,5,5,3,5,SQ005,SQ004,SQ005,SQ002,SQ004,SQ006,3,2,3,2,1,2,3,2,3,2,2,2,5,4,4,3,2,2,2,4,4,1,4,4,4,3,3,2,4,2,4,5,3,0,3,3,2,1,3,2,2,4,3,0,4,2,4,5,2,1,2,A1,D1,D1,A1,A2,D1,D1,A1,A2,D1,D1,A1,A2,D2,"662,55","61,44",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"548,19",#N/A,#N/A,#N/A,#N/A,#N/A,"52,92",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,76,89,88,78,42,83,78,83,89,62,"46,75",42,32,35,78,83,79,"64,3333333333333",45,49,99,26,"80,5",78,83,"2,25","2,66666666666667","1,66666666666667","2,66666666666667",2,"3,6","2,6","3,33333333333333","2,66666666666667","3,66666666666667","3,66666666666667","4,26666666666667",5,"3,33333333333333",5,"4,33333333333333","3,66666666666667","1,57142857142857",1,"2,55","1,9",4,2,"2,55","1,6","3,2","2,33333333333333","2,5",4,"1,5"
1406,1/2/2024 21:31:40,3,el,1526543764,1/2/2024 21:25:28,1/2/2024 21:31:40,85.75.98.0,Α,1162,ece,1,2002,4,2,1,#N/A,1,1,#N/A,1,1,1,1,#N/A,1,#N/A,#N/A,#N/A,3,2,3,5,2,2,3,4,2,3,4,4,3,3,2,4,1,1,6,6,5,5,SQ004,SQ003,SQ006,SQ006,SQ006,SQ002,3,2,2,4,2,3,5,5,4,2,2,2,4,2,2,1,3,1,1,1,1,3,1,1,1,1,1,3,2,1,2,2,2,0,2,2,1,1,2,1,1,1,1,1,1,0,2,2,1,0,0,A0,D0,D1,A0,A0,D0,D2,A1,A1,D1,D2,A0,A2,D1,"370,01","80,47",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"238,56",#N/A,#N/A,#N/A,#N/A,#N/A,"50,98",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"82,8",91,98,78,97,50,"42,3333333333333",49,37,41,"73,75",24,93,100,78,9,35,"2,33333333333333",7,0,0,98,"57,5",41,74,3,"2,33333333333333",3,"4,66666666666667",2,"2,4","1,4","1,44444444444444",2,"1,33333333333333",1,"4,46666666666667",5,"4,33333333333333",5,"5,33333333333333","2,66666666666667","0,857142857142857","0,857142857142857","1,15","0,7","1,83333333333333","1,25","1,15","0,6","1,2","1,33333333333333",1,2,1
1407,1/2/2024 21:46:17,3,el,1327969497,1/2/2024 21:35:09,1/2/2024 21:46:17,85.75.98.0,Α,1163,ece,1,2002,4,1,1,#N/A,N,1,#N/A,1,#N/A,#N/A,1,#N/A,#N/A,#N/A,1,#N/A,4,1,5,2,1,5,5,5,6,3,2,1,3,2,5,3,5,1,7,5,6,7,SQ006,SQ002,SQ004,SQ004,SQ002,SQ003,4,5,3,2,1,2,2,1,1,1,1,4,5,5,5,3,1,1,2,1,1,5,2,2,4,4,1,4,5,3,3,5,5,1,2,2,4,3,2,1,1,1,3,3,3,2,5,4,0,1,0,A1,D2,D0,A1,A1,D1,D0,A1,A2,D1,D4,A0,A0,D0,"666,15","125,04",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"485,43",#N/A,#N/A,#N/A,#N/A,#N/A,"55,68",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"48,8",48,71,74,19,32,"74,3333333333333",70,89,64,"48,75",96,32,1,66,93,49,46,50,77,11,30,"41,5",38,45,"2,25",4,"1,66666666666667","1,33333333333333",2,"3,8",2,"3,11111111111111","3,33333333333333","4,33333333333333","1,66666666666667","3,26666666666667","3,33333333333333","2,66666666666667","4,66666666666667","3,66666666666667",2,"0,857142857142857",1,"2,4","1,4",4,"2,5","2,4",2,"2,6","2,33333333333333",2,"3,66666666666667","1,5"
1408,1/2/2024 22:03:08,3,el,2105657331,1/2/2024 21:47:27,1/2/2024 22:03:08,85.75.98.0,Α,1164,ece,1,2003,3,1,1,#N/A,N,1,#N/A,1,#N/A,1,1,#N/A,#N/A,1,#N/A,#N/A,3,1,3,4,1,3,1,5,5,5,2,2,3,3,3,5,3,4,5,5,4,5,SQ006,SQ004,SQ003,SQ003,SQ003,SQ006,2,2,2,3,2,2,2,2,3,2,1,1,4,3,3,3,2,3,2,2,2,2,5,5,4,4,3,2,5,2,5,4,1,1,2,3,2,2,3,2,2,3,2,0,3,2,4,4,2,1,1,A1,D1,D2,A1,A1,D1,D2,A1,A3,D2,D2,A1,A3,D1,"938,91","78,02",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"807,27",#N/A,#N/A,#N/A,#N/A,#N/A,"53,62",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"58,2",46,82,58,29,76,"72,3333333333333",75,76,66,"37,75",14,75,15,47,54,66,"81,3333333333333",67,77,100,18,"90,5",89,92,2,2,"2,33333333333333","2,33333333333333","1,33333333333333",3,"2,2","3,88888888888889",3,"4,33333333333333","4,33333333333333","3,53333333333333",3,3,"4,33333333333333",4,"3,33333333333333","1,85714285714286","1,42857142857143","2,2","1,6","3,16666666666667","2,25","2,2","1,4","2,2","2,33333333333333","2,5","3,66666666666667","1,5"
1409,1/2/2024 22:17:21,3,el,1269341511,1/2/2024 22:10:01,1/2/2024 22:17:21,85.75.98.0,Α,1165,ece,1,2003,3,1,1,#N/A,1,1,#N/A,1,1,1,1,#N/A,1,1,1,1,4,2,3,5,2,3,2,5,3,5,1,1,4,5,4,4,1,1,5,6,6,6,SQ006,SQ004,SQ002,SQ002,SQ002,SQ002,2,1,1,3,1,1,4,4,4,1,1,2,5,1,1,1,3,1,1,1,1,1,3,2,2,3,2,1,4,2,3,5,3,2,3,4,2,2,3,2,3,3,3,1,4,3,3,4,3,1,1,A3,D1,D2,A0,A2,D1,D1,A1,A2,D1,D2,A2,A2,D2,"436,58","119,65",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"222,74",#N/A,#N/A,#N/A,#N/A,#N/A,"94,19",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"57,4",67,52,44,97,27,"80,3333333333333",89,86,66,46,3,37,97,47,2,29,"24,6666666666667",16,15,43,11,"85,5",87,84,"2,08333333333333","1,33333333333333","1,66666666666667",4,"1,33333333333333","2,2",1,"2,44444444444444",2,3,"2,33333333333333","3,4","3,66666666666667",2,"3,66666666666667","5,66666666666667",2,"1,71428571428571","1,28571428571429","2,75","2,3","3,83333333333333","2,25","2,75","2,2","3,2","2,33333333333333","2,5","3,66666666666667","2,5"
1410,1/2/2024 22:37:18,3,el,1551122298,1/2/2024 22:17:55,1/2/2024 22:37:18,85.75.98.0,Α,1166,ece,2,2003,3,2,1,#N/A,N,1,#N/A,1,#N/A,1,1,#N/A,1,#N/A,#N/A,#N/A,4,3,3,4,2,2,3,6,4,4,2,1,3,4,4,5,1,1,5,6,5,6,SQ003,SQ005,SQ004,SQ004,SQ004,SQ005,3,4,4,3,2,3,4,4,4,3,2,3,5,5,5,3,4,4,4,4,2,5,1,1,2,2,2,2,4,2,2,2,1,0,1,2,4,3,2,1,2,2,3,4,3,1,2,2,1,1,1,A3,D1,D1,A2,#N/A,D0,D2,A2,A3,D1,D2,A2,A3,D1,"1158,97","81,88",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"971,79",#N/A,#N/A,#N/A,#N/A,#N/A,"105,3",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"58,8",51,71,38,97,37,"60,6666666666667",76,42,64,"91,5",93,82,97,94,96,96,5,8,7,0,57,89,99,79,"3,25","3,66666666666667","2,66666666666667",4,"2,66666666666667","4,4","3,8",2,2,"2,66666666666667","1,33333333333333","3,53333333333333","3,33333333333333","2,66666666666667","3,66666666666667","5,66666666666667","2,33333333333333","2,66666666666667",1,"1,9","1,6",2,"2,5","1,9","2,2","1,6","2,33333333333333","2,5",2,"0,5"
1411,1/2/2024 22:47:04,3,el,481119264,1/2/2024 22:38:52,1/2/2024 22:47:04,85.75.98.0,Α,1167,ece,2,2003,3,1,1,#N/A,N,1,#N/A,#N/A,#N/A,1,1,#N/A,1,#N/A,#N/A,#N/A,4,4,2,1,1,3,2,5,3,3,7,3,3,5,2,3,2,2,4,4,4,4,SQ002,SQ002,SQ004,SQ003,SQ004,SQ004,5,5,4,5,5,5,5,5,5,5,5,4,4,5,5,3,4,3,3,5,5,4,0,0,0,0,0,0,2,0,0,4,3,1,3,3,3,5,5,3,4,4,3,2,5,3,5,5,3,3,3,#N/A,D3,D1,A3,A2,D1,D2,A2,A1,D1,D1,A2,A2,D1,"489,15","106,19",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"324,12",#N/A,#N/A,#N/A,#N/A,#N/A,"58,84",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"85,8",78,99,76,83,93,"93,6666666666667",96,92,93,"99,75",99,100,100,100,95,97,0,0,0,0,48,90,88,92,"4,83333333333333","4,66666666666667",5,5,"4,66666666666667","4,2",4,"0,222222222222222",0,"0,666666666666667",0,"4,66666666666667","4,33333333333333",5,"4,66666666666667","5,33333333333333",4,2,"1,28571428571429","3,5","2,9","4,16666666666667",4,"3,5",3,"3,6","3,66666666666667","4,5","4,33333333333333",2
1412,1/2/2024 22:54:51,3,el,489926193,1/2/2024 22:47:25,1/2/2024 22:54:51,85.75.98.0,Α,1168,ece,1,2003,3,1,1,#N/A,1,1,#N/A,1,1,1,1,#N/A,1,#N/A,#N/A,#N/A,2,1,2,4,2,2,2,6,4,4,1,1,7,5,4,2,1,1,2,4,6,4,SQ005,SQ002,SQ004,SQ006,SQ006,SQ003,3,2,3,2,3,2,4,4,3,1,1,2,3,2,2,1,1,1,1,1,1,1,2,2,3,4,3,3,4,5,3,4,3,0,1,0,4,1,1,0,2,0,0,0,4,1,4,4,1,0,0,A1,D1,D0,A0,A0,D0,D0,A0,A1,D1,D1,A0,A2,D2,"442,67",73,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"300,22",#N/A,#N/A,#N/A,#N/A,#N/A,"69,45",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"66,6",51,29,72,97,84,"52,6666666666667",43,75,40,"68,5",42,91,94,47,4,29,48,64,47,33,94,54,46,62,"2,5","2,66666666666667","2,33333333333333","3,66666666666667","1,33333333333333","1,8",1,"3,22222222222222","3,66666666666667","3,66666666666667","2,33333333333333","3,73333333333333","3,33333333333333",1,"4,33333333333333","6,66666666666667","3,33333333333333","0,857142857142857","0,571428571428571","1,5","0,5","3,16666666666667","1,5","1,5","0,6","2,4","1,66666666666667","0,5","2,66666666666667","0,5"
