"id","submitdate","lastpage","startlanguage","seed","startdate","datestamp","ipaddr","G01Q30_researcher","G01Q30_code","department","sex","birth","year","order","entrance","entrance_other","locality","attempt","attempt_other","activities_education","activities_research","activities_entertainment","activities_socialnet","activities_busdevelop","activities_shopping","activities_gambling","activities_creativity","activities_other","frequency_friends","frequency_cultural","frequency_tavern","frequency_sports","frequency_museum","frequency_excursion","frequency_cinema","dropout_Aca01","dropout_Aca03","dropout_Aca04","dropout_Pers06","dropout_Pers08","dropout_Pers09","dropout_Inst12","dropout_Inst13","dropout_Inst14","dropout_Soc16","dropout_Soc20","dropout_SocNew","dropout_Eco22","dropout_Eco23","dropout_Eco24","affcomm_ac1","affcomm_ac2","affcomm_ac3","affcomm_ac4","affcomm_ac5","affcomm_ac6","burnout_ex01","burnout_ex03","burnout_ex04","burnout_md09","burnout_md11","burnout_md13","burnout_ci14","burnout_ci17","burnout_ci18","burnout_ei19","burnout_ei20","burnout_ei23","burnout_plc01","burnout_plc02","burnout_plc03","burnout_plc04","burnout_plc05","burnout_psc06","burnout_psc07","burnout_psc08","burnout_psc09","burnout_psc10","engagement_VI1","engagement_VI2","engagement_DE2","engagement_DE3","engagement_VI3","engagement_AB3","engagement_DE4","engagement_AB4","engagement_AB5","iat_TM01","iat_TM02","iat_EC03","iat_EC04","iat_TM05","iat_WN06","iat_WN07","iat_WN08","iat_WN09","iat_EC10","iat_EC11","iat_EC12","iat_EC13","iat_TM14","iat_EC15","iat_TM16","iat_TM17","iat_EC18","iat_EC19","iat_EC20","hads01","hads02","hads03","hads04","hads05","hads06","hads07","hads08","hads09","hads10","hads11","hads12","hads13","hads14","interviewtime","groupTime283","G01Q30Time","departmentTime","sexTime","birthTime","yearTime","orderTime","entranceTime","localityTime","attemptTime","activitiesTime","frequencyTime","groupTime282","dropoutTime","affcommTime","burnoutTime","engagementTime","iatTime","groupTime285","hads01Time","hads02Time","hads03Time","hads04Time","hads05Time","hads06Time","hads07Time","hads08Time","hads09Time","hads10Time","hads11Time","hads12Time","hads13Time","hads14Time","lca_class","cluster.x","student_profile","cluster.y","cluster"
594,2023-12-07 11:06:02,3,"el",1070901159,2023-12-07 11:00:24,2023-12-07 11:06:02,"109.178.164.0","Α",489,"fysio",1,2004,1,4,1,NA,"N","2",NA,1,NA,1,NA,NA,NA,1,1,1,3,4,5,5,3,5,5,3,6,6,6,6,4,4,4,2,2,2,2,6,6,6,"SQ002","SQ002","SQ002","SQ002","SQ002","SQ004",4,2,3,5,4,3,5,5,5,3,1,3,1,5,4,4,5,4,4,4,3,5,1,1,2,2,2,2,2,2,2,3,0,1,3,2,4,5,2,2,2,2,3,2,2,3,1,1,1,3,4,"A2","D1","D0","A1","A2","D0","D2","A3","A2","D2","D1","A1","A2","D0",335.15,83.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204.51,NA,NA,NA,NA,NA,47.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"4","Socially_Engaged_Learners","4","4"
595,2023-12-07 11:12:24,3,"el",1811559993,2023-12-07 11:06:41,2023-12-07 11:12:24,"109.178.164.0","Α",490,"fysio",1,2004,1,1,1,NA,"N","1",NA,1,NA,1,1,NA,NA,1,NA,1,4,2,3,4,2,2,3,6,5,6,1,2,5,6,4,4,4,5,5,6,6,7,"SQ006","SQ005","SQ002","SQ002","SQ002","SQ006",3,3,3,2,1,2,2,1,3,2,1,1,1,2,3,1,3,1,1,2,1,2,2,2,4,4,3,3,4,4,4,2,1,0,1,1,1,3,1,1,2,2,1,0,1,1,0,0,0,1,0,"A0","D1","D1","A0","A0","D1","D1","A0","A0","D1","D4","A0","A0","D2",340.06,111.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,176.81,NA,NA,NA,NA,NA,51.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"1","Socially_Active_Students","1","1"
596,2023-12-07 11:21:55,3,"el",1650131596,2023-12-07 11:14:10,2023-12-07 11:21:55,"109.178.164.0","Α",491,"fysio",2,2005,1,3,1,NA,"N","1",NA,1,1,1,1,NA,1,NA,NA,NA,4,2,3,3,2,3,2,5,5,3,1,1,5,6,5,5,1,1,6,6,6,4,"SQ007","SQ006","SQ001","SQ001","SQ001","SQ001",1,3,3,1,1,1,2,2,3,1,1,3,4,5,5,4,1,1,4,4,4,2,2,2,5,5,3,2,6,6,5,3,3,0,1,3,5,1,3,0,0,1,1,3,3,1,4,4,4,0,1,"A3","D1","D0","A1","A1","D0","D2","A1","A3","D0","D4","A1","A2","D0",461.08,71.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,337.5,NA,NA,NA,NA,NA,52.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"2","Consumer_Oriented_Socialites","2","2"
597,2023-12-07 11:29:22,3,"el",380272521,2023-12-07 11:22:55,2023-12-07 11:29:22,"109.178.164.0","Α",492,"fysio",1,2005,1,4,1,NA,"N","1",NA,1,NA,1,NA,NA,NA,1,NA,NA,3,1,4,5,2,3,4,6,4,5,2,2,4,5,4,6,2,4,4,5,3,4,"SQ003","SQ004","SQ004","SQ005","SQ004","SQ005",4,5,3,4,2,2,2,3,3,2,3,4,3,3,2,3,2,3,4,2,3,4,3,3,2,5,2,4,3,2,4,2,4,1,2,3,4,1,3,1,3,2,4,5,3,2,5,2,3,2,1,"A2","D2","D2","A2","A2","D0","D2","A2","A1","D2","D2","A2","A2","D1",384.54,82.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,249.17,NA,NA,NA,NA,NA,53.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"1","Socially_Active_Students","1","1"
598,2023-12-07 11:52:33,3,"el",626495923,2023-12-07 11:30:29,2023-12-07 11:52:33,"109.178.164.0","Α",493,"fysio",2,2004,1,2,1,NA,"N","2",NA,1,1,1,1,NA,1,NA,NA,NA,3,1,4,5,1,4,4,5,5,2,1,1,5,5,4,5,1,1,6,4,2,1,"SQ005","SQ001","SQ001","SQ001","SQ001","SQ001",2,1,1,1,1,1,4,3,3,1,1,1,1,1,1,1,1,1,1,4,3,3,2,1,1,2,3,3,5,3,1,5,4,0,4,3,0,5,0,0,0,0,0,0,4,0,4,0,0,0,0,"A3","D2","D1","A0","A2","D0","D2","A0","A1","D1","D1","A0","A3","D3",593.67,345.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200.83,NA,NA,NA,NA,NA,47.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"2","Consumer_Oriented_Socialites","2","2"
599,2023-12-07 11:58:52,3,"el",1068559002,2023-12-07 11:53:08,2023-12-07 11:58:52,"109.178.164.0","Α",494,"fysio",1,2005,1,4,1,NA,"N","1",NA,1,NA,1,1,NA,1,1,NA,NA,4,1,3,1,1,1,2,7,5,7,1,1,7,7,5,7,1,1,7,7,7,7,"SQ007","SQ001","SQ007","SQ001","SQ001","SQ007",4,5,2,1,1,1,2,2,3,2,4,2,2,4,2,1,1,1,1,3,1,1,6,6,6,6,6,6,6,6,6,5,2,0,1,1,2,0,0,1,0,0,0,0,0,0,2,5,0,0,3,"A1","D1","D1","A0","A1",NA,"D0","A2","A0","D1","D2","A0","A0","D1",341.14,64.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,225.49,NA,NA,NA,NA,NA,50.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"1","Socially_Active_Students","1","1"
600,2023-12-07 12:53:32,3,"el",460161877,2023-12-07 11:59:31,2023-12-07 12:53:32,"109.178.164.0","Α",495,"fysio",2,2005,1,3,1,NA,"N","1",NA,1,1,1,1,NA,NA,NA,NA,NA,5,2,4,4,2,4,4,5,4,4,2,1,6,4,5,3,4,3,3,5,4,4,"SQ006","SQ006","SQ001","SQ001","SQ001","SQ004",4,5,5,1,3,2,2,3,2,2,2,2,2,4,3,2,4,1,3,2,3,2,2,2,4,3,0,3,5,5,4,4,0,1,2,3,2,0,1,2,2,2,1,0,1,1,4,4,4,0,0,"A1","D1","D1","A1","A2","D0","D2","A1","A2","D2","D1","A1","A1","D1",3238.18,2805.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,342.8,NA,NA,NA,NA,NA,89.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"2","Consumer_Oriented_Socialites","2","2"
601,2023-12-07 13:23:33,3,"el",1742617825,2023-12-07 13:11:56,2023-12-07 13:23:33,"109.178.164.0","Α",496,"fysio",1,2005,1,1,1,NA,"N","1",NA,1,NA,1,NA,NA,1,1,NA,1,3,3,2,1,5,2,2,4,3,1,1,1,6,4,2,2,5,5,5,7,2,3,"SQ005","SQ003","SQ003","SQ003","SQ005","SQ001",1,1,1,5,4,3,3,3,5,5,4,2,2,3,1,1,2,3,4,5,5,3,0,6,5,3,2,4,1,2,5,4,2,0,2,4,4,2,4,3,3,3,4,2,4,4,4,5,3,2,3,"A1","D2","D2","A2","A2","D1","D2","A2","A2","D2","D1","A2","A2","D2",693.47,262.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,353.9,NA,NA,NA,NA,NA,76.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"3","Balanced_Learners","3","3"
602,2023-12-07 13:30:49,3,"el",796537794,2023-12-07 13:25:20,2023-12-07 13:30:49,"109.178.164.0","Α",497,"fysio",2,2004,1,4,1,NA,"N","2",NA,1,NA,NA,1,NA,1,NA,NA,NA,4,1,4,4,2,2,3,4,3,6,2,1,6,6,6,4,2,4,1,2,4,3,"SQ002","SQ002","SQ006","SQ006","SQ006","SQ002",4,4,4,5,1,3,4,4,4,3,4,2,4,5,4,3,3,4,2,3,4,2,3,3,1,1,2,3,1,1,2,4,2,2,3,2,4,1,4,2,1,4,4,2,4,3,4,3,1,1,1,"A3","D1","D1","A1","A2","D2","D2","A3","A3","D1","D1","A2","A2","D3",324.41,86.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190.17,NA,NA,NA,NA,NA,48.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"2","Consumer_Oriented_Socialites","2","2"
603,2023-12-07 13:37:25,3,"el",353308622,2023-12-07 13:31:10,2023-12-07 13:37:25,"109.178.164.0","Α",498,"fysio",1,2005,1,2,1,NA,"N","1",NA,1,NA,1,1,NA,1,NA,NA,1,5,3,3,5,2,3,2,5,5,5,1,1,6,5,5,5,4,3,3,3,3,5,"SQ006","SQ004","SQ003","SQ003","SQ003","SQ005",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,4,1,5,5,5,5,5,5,5,5,5,2,1,0,1,0,2,3,1,1,1,1,0,0,0,0,0,0,1,0,0,"A0","D1","D0","A0","A0","D0","D0","A1","A1","D0","D4","A0","A1","D0",371.58,92.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,208.33,NA,NA,NA,NA,NA,70.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"3","Balanced_Learners","3","3"
604,2023-12-07 15:58:38,3,"el",1717664662,2023-12-07 15:50:34,2023-12-07 15:58:38,"85.75.98.0","Α",499,"fysio",1,2005,1,2,1,NA,"1","1",NA,NA,NA,1,1,NA,NA,1,NA,1,3,2,2,2,1,1,2,1,2,1,2,2,1,1,1,2,2,1,1,2,2,1,"SQ001","SQ001","SQ001","SQ001","SQ002","SQ002",1,2,2,2,2,2,2,2,2,2,3,4,4,5,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,4,0,1,4,1,1,3,"A1","D3","D2","A0","A1","D2","D2","A2","A1","D1","D1","A2","A2","D0",481.19,158.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,263.42,NA,NA,NA,NA,NA,59.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"1","Socially_Active_Students","1","1"
605,2023-12-07 16:04:49,3,"el",668866479,2023-12-07 15:59:00,2023-12-07 16:04:49,"85.75.98.0","Α",500,"fysio",2,2005,1,3,1,NA,"N","1",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,5,2,3,4,1,2,1,5,1,5,1,2,6,4,2,3,1,2,6,5,5,5,"SQ006","SQ004","SQ003","SQ003","SQ003","SQ003",3,4,3,1,1,2,2,3,3,2,4,3,1,3,4,4,5,3,4,4,3,5,0,1,4,4,0,3,4,4,5,4,2,1,1,4,2,1,2,1,2,1,0,0,2,2,4,2,2,0,1,"A1","D1","D0","A1","A2","D0","D2","A1","A3","D0","D4","A1","A1","D1",345.67,84.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,205.55,NA,NA,NA,NA,NA,55.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"1","Socially_Active_Students","1","1"
606,2023-12-07 21:45:50,3,"el",1855818625,2023-12-07 21:39:06,2023-12-07 21:45:50,"85.75.98.0","Α",501,"fysio",2,2005,1,1,1,NA,"N","1",NA,NA,1,1,1,NA,1,NA,NA,NA,4,2,3,3,2,3,2,3,3,3,2,6,7,6,4,2,1,4,5,3,4,2,"SQ006","SQ004","SQ004","SQ005","SQ005","SQ003",4,3,3,3,3,2,3,2,4,2,4,3,3,3,3,3,1,1,2,3,2,2,2,2,4,3,0,1,2,3,2,3,1,0,1,2,0,1,2,2,2,0,1,2,1,1,2,4,1,3,2,"A0","D1","D1","A0","A1","D1","D0","A2","A0","D1","D1","A1","A0","D1",401.46,114.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,221.87,NA,NA,NA,NA,NA,64.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"2","Consumer_Oriented_Socialites","2","2"
607,2023-12-07 22:26:49,3,"el",355303117,2023-12-07 22:18:46,2023-12-07 22:26:49,"85.75.98.0","Α",502,"fysio",2,2005,1,3,1,NA,"N","1",NA,1,NA,NA,1,NA,1,NA,NA,NA,5,2,4,4,1,2,1,4,5,5,4,1,5,4,5,5,1,1,5,7,7,7,"SQ004","SQ006","SQ005","SQ006","SQ004","SQ002",3,3,3,3,3,4,2,1,1,1,1,1,1,1,2,1,2,1,1,4,3,1,1,1,3,4,1,0,2,2,0,0,3,0,2,3,5,0,3,0,2,2,1,1,1,0,0,0,0,1,0,"A0","D1","D1","A0","A0","D3","D0","A0","A0","D3","D1","A0","A1","D0",479.01,83.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,338.23,NA,NA,NA,NA,NA,57.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"2","Consumer_Oriented_Socialites","2","2"
608,2023-12-07 22:49:03,3,"el",737893467,2023-12-07 22:27:24,2023-12-07 22:49:03,"85.75.98.0","Α",503,"fysio",2,2005,1,4,1,NA,"N","1",NA,1,NA,1,1,NA,1,NA,NA,NA,5,3,4,1,2,2,2,4,5,3,2,3,5,5,6,6,1,1,4,7,6,7,"SQ007","SQ007","SQ005","SQ005","SQ005","SQ005",3,2,2,3,2,3,4,3,2,1,1,1,3,3,3,1,1,1,1,1,1,1,0,3,2,0,4,3,3,3,0,1,3,1,0,1,4,1,1,5,1,1,3,0,3,1,3,1,1,0,1,"A1","D1","D1","A0","A1","D3","D1","A1","A1","D1","D4","A0","A1","D2",1295.27,935.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,293.23,NA,NA,NA,NA,NA,66.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"2","Consumer_Oriented_Socialites","2","2"
609,2023-12-07 22:56:47,3,"el",1766450416,2023-12-07 22:49:30,2023-12-07 22:56:47,"85.75.98.0","Α",504,"fysio",2,2005,1,3,1,NA,"N","1",NA,1,1,1,1,NA,1,NA,NA,NA,2,1,4,3,1,4,2,7,5,6,1,1,7,6,5,7,4,3,5,7,7,7,"SQ006","SQ003","SQ005","SQ004","SQ002","SQ004",4,2,3,2,1,1,2,4,2,1,1,1,4,1,1,1,4,1,1,1,3,1,4,4,5,5,3,3,6,6,4,1,2,1,4,1,0,1,1,1,0,0,1,0,2,0,3,1,0,3,0,"A0","D0","D0","A0","A0","D0","D0","A1","A0","D1","D4","A0","A1","D1",434.28,115.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,268.65,NA,NA,NA,NA,NA,50.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"2","Consumer_Oriented_Socialites","2","2"
610,2023-12-07 23:06:25,3,"el",191258250,2023-12-07 22:59:13,2023-12-07 23:06:25,"85.75.98.0","Α",505,"fysio",1,2005,1,1,1,NA,"1","1",NA,1,NA,1,1,1,NA,NA,NA,1,3,2,5,5,1,3,2,4,3,4,1,1,6,7,6,4,2,2,7,5,5,4,"SQ006","SQ001","SQ002","SQ002","SQ002","SQ006",4,3,4,4,1,3,4,4,3,3,2,1,1,5,4,1,4,2,1,2,2,1,2,2,2,3,1,3,4,5,4,5,0,0,1,2,1,0,2,1,0,4,1,0,1,1,0,3,1,0,1,"A1","D1","D0","A1","A1","D0","D1","A1","A2","D0","D1","A1","A0","D0",427.29,116.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250.99,NA,NA,NA,NA,NA,60.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"3","Balanced_Learners","3","3"
611,2023-12-07 23:13:38,3,"el",2030065691,2023-12-07 23:07:22,2023-12-07 23:13:38,"85.75.98.0","Α",506,"fysio",2,2005,1,2,1,NA,"1","1",NA,1,1,1,1,NA,1,NA,NA,NA,2,2,2,4,2,3,3,6,5,6,1,1,6,7,5,6,2,3,6,3,6,6,"SQ004","SQ006","SQ005","SQ003","SQ002","SQ004",3,4,3,2,2,2,3,3,3,2,1,1,3,5,4,4,4,2,3,3,4,1,1,1,3,1,2,2,2,2,2,1,0,0,1,1,0,0,1,1,0,0,0,1,2,0,1,3,1,1,0,"A2","D1","D0","A1","A2","D0","D1","A2","A2","D2","D1","A2","A2","D1",372.81,77.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,223.88,NA,NA,NA,NA,NA,70.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"2","Consumer_Oriented_Socialites","2","2"
612,2023-12-07 23:20:48,3,"el",65885342,2023-12-07 23:14:15,2023-12-07 23:20:47,"85.75.98.0","Α",507,"fysio",2,2005,1,2,1,NA,"N","1",NA,1,1,1,1,1,1,NA,1,1,5,3,4,4,4,2,3,6,4,4,1,1,7,7,5,2,1,2,7,4,5,5,"SQ007","SQ006","SQ004","SQ002","SQ005","SQ006",4,2,2,1,1,5,4,4,3,2,3,1,1,4,3,1,5,4,4,4,3,5,2,3,5,5,0,1,6,6,4,4,3,2,4,2,4,2,0,3,3,1,0,1,3,0,4,4,2,0,0,"A1","D1","D0","A1","A1","D0","D0","A2","A1","D1","D4","A2","A1","D0",388.47,80.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,244.03,NA,NA,NA,NA,NA,63.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"4","Socially_Engaged_Learners","4","4"
613,2023-12-07 23:28:42,3,"el",615344034,2023-12-07 23:21:17,2023-12-07 23:28:42,"85.75.98.0","Α",508,"fysio",1,2005,1,4,1,NA,"N","1",NA,NA,NA,1,1,NA,NA,1,NA,NA,5,2,3,4,1,2,2,6,4,6,5,2,4,6,6,6,2,1,7,3,6,7,"SQ006","SQ001","SQ002","SQ004","SQ001","SQ004",2,1,1,3,1,2,5,5,5,3,1,1,5,4,1,1,5,1,1,4,1,1,2,3,3,2,6,3,3,3,2,1,4,0,0,5,1,1,1,3,5,5,5,0,4,0,0,4,5,0,0,"A0","D2","D1","A1","A1","D1","D1","A1","A1","D1","D1","A1","A2","D1",441.55,115.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,266.05,NA,NA,NA,NA,NA,59.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"1","Socially_Active_Students","1","1"
614,2023-12-07 23:39:06,3,"el",514899371,2023-12-07 23:30:23,2023-12-07 23:39:06,"85.75.98.0","Α",509,"fysio",2,2004,1,1,1,NA,"1","2",NA,1,NA,1,1,NA,NA,NA,NA,NA,4,3,4,5,2,2,2,6,6,5,1,1,6,4,4,5,1,1,6,7,7,7,"SQ006","SQ006","SQ001","SQ001","SQ002","SQ007",1,1,1,1,1,1,3,2,2,1,1,1,3,4,3,1,3,1,1,2,4,3,4,5,6,5,4,5,5,3,5,4,3,1,1,2,1,1,0,4,2,2,0,0,3,1,3,3,2,0,0,"A0","D0","D1","A0","A0","D0","D0","A0","A1","D0","D4","A0","A1","D1",519.96,136.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,328.23,NA,NA,NA,NA,NA,55.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"2","Consumer_Oriented_Socialites","2","2"
615,2023-12-07 23:59:50,3,"el",1476023005,2023-12-07 23:39:54,2023-12-07 23:59:50,"85.75.98.0","Α",510,"fysio",1,2005,1,1,1,NA,"1","1",NA,1,1,1,1,NA,1,1,NA,NA,4,1,3,5,1,1,2,6,7,4,1,1,7,7,1,2,1,1,7,7,5,7,"SQ007","SQ001","SQ001","SQ001","SQ001","SQ005",2,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,2,2,3,3,3,2,2,4,2,4,5,1,0,0,0,3,0,0,5,0,0,0,0,2,0,1,0,0,1,0,"A0","D0","D1","A0","A0","D1","D3","A0","A3","D2","D1","A0","A1","D3",1193.56,94.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1040.07,NA,NA,NA,NA,NA,58.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"3","Balanced_Learners","3","3"
616,2023-12-08 11:44:50,3,"el",2047918845,2023-12-08 11:38:56,2023-12-08 11:44:50,"109.178.249.0","Α",511,"fysio",2,2005,1,1,1,NA,"N","1",NA,NA,1,1,1,NA,1,NA,NA,NA,4,2,3,4,2,2,2,6,5,4,2,1,4,4,4,2,3,2,5,5,5,7,"SQ005","SQ005","SQ002","SQ003","SQ002","SQ004",2,2,2,2,1,1,3,3,3,2,1,1,1,2,2,1,2,1,1,1,1,2,4,4,4,4,3,3,5,5,4,2,2,1,0,2,1,0,2,0,1,0,0,0,1,0,1,2,1,0,0,"A1","D1","D0","A0","A2","D0","D0","A2","A2","D0","D4","A1","A1","D0",350.33,89.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,205.9,NA,NA,NA,NA,NA,55.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"2","Consumer_Oriented_Socialites","2","2"
617,2023-12-08 11:51:33,3,"el",376595256,2023-12-08 11:45:35,2023-12-08 11:51:33,"109.178.249.0","Α",512,"fysio",2,2005,1,3,1,NA,"N","1",NA,1,NA,1,1,NA,NA,NA,NA,NA,4,1,4,5,4,2,3,6,5,6,1,1,7,6,4,7,6,6,6,2,5,6,"SQ007","SQ005","SQ002","SQ003","SQ003","SQ007",3,2,3,1,1,1,2,3,2,2,2,4,1,3,2,2,3,3,2,1,4,1,1,2,5,5,4,5,6,6,5,5,1,0,4,1,4,0,1,0,4,1,1,5,4,0,5,1,0,0,1,"A1","D1","D1","A2","A2","D0","D0","A1","A1","D1","D4","A2","A1","D2",356.01,82.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,213.71,NA,NA,NA,NA,NA,60.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"2","Consumer_Oriented_Socialites","2","2"
618,2023-12-08 11:59:17,3,"el",2010616998,2023-12-08 11:52:01,2023-12-08 11:59:17,"109.178.249.0","Α",513,"fysio",2,2005,1,1,1,NA,"N","1",NA,NA,NA,1,1,NA,1,NA,NA,NA,3,3,3,4,3,2,2,6,5,4,2,1,5,4,6,3,3,3,6,6,6,6,"SQ006","SQ004","SQ005","SQ003","SQ004","SQ007",3,3,2,3,1,2,2,2,1,2,2,2,3,4,4,3,3,2,1,4,4,2,5,3,5,4,4,2,5,5,5,4,2,0,2,3,1,1,3,1,1,1,2,1,0,1,4,3,4,1,0,"A1","D1","D1","A0","A0","D2","D0","A0","A1","D0","D4","A0","A0","D1",432.69,115.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,258.18,NA,NA,NA,NA,NA,58.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"2","Consumer_Oriented_Socialites","2","2"
619,2023-12-08 12:05:50,3,"el",1550317358,2023-12-08 12:00:01,2023-12-08 12:05:50,"109.178.249.0","Α",514,"fysio",2,2005,1,2,1,NA,"1","1",NA,1,NA,1,1,NA,NA,NA,NA,NA,2,2,3,3,2,2,2,5,6,5,1,1,4,4,4,4,4,5,5,4,4,3,"SQ006","SQ005","SQ004","SQ004","SQ003","SQ004",3,3,2,2,1,2,3,3,2,1,1,1,3,3,4,3,2,2,2,1,2,1,3,2,4,5,3,3,5,5,4,1,2,0,0,1,2,1,1,0,2,3,1,1,1,0,2,2,1,0,1,"A1","D1","D1","A0","A2","D2","D2","A0","A2","D0","D1","A0","A1","D0",344.74,103.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,191.08,NA,NA,NA,NA,NA,50.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"2","Consumer_Oriented_Socialites","2","2"
620,2023-12-08 12:13:29,3,"el",595672620,2023-12-08 12:07:27,2023-12-08 12:13:29,"109.178.249.0","Α",515,"fysio",2,2005,1,3,1,NA,"N","1",NA,NA,1,1,1,NA,1,NA,NA,NA,4,3,4,4,3,4,3,7,7,7,1,1,7,7,6,7,6,5,6,7,7,7,"SQ007","SQ005","SQ001","SQ001","SQ001","SQ007",4,3,3,2,1,1,3,2,2,2,1,1,3,3,4,3,2,2,1,2,2,2,5,5,5,5,5,5,6,3,5,2,1,0,0,0,4,3,3,0,3,3,0,0,4,2,4,3,2,1,3,"A1","D1","D0","A1","A1","D0","D0","A0","A1","D0","D4","A1","A1","D1",358.96,114.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,192.5,NA,NA,NA,NA,NA,51.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"2","Consumer_Oriented_Socialites","2","2"
